,movie_id,movie_vote,movie_ex_score,movie_shortcom_num,movie_nlp_var,movie_vote_var
0,10430306,8.9,0.06238146813377822,97,0.06528819516722277,0.050754560000000004
1,10430307,9.0,0.07026176920585286,73,0.07241601150731608,0.0616448
2,10462938,8.9,0.049142996320356847,61,0.04960744540044606,0.047285200000000006
3,10535442,9.0,0.08497096815314013,50,0.08467771019142516,0.08614400000000003
4,10537853,8.6,0.0694918711928512,81189,0.076558098991064,0.04122696
5,10574468,7.3,0.0704325047527296,158865,0.08112909094091199,0.027646159999999996
6,10574622,7.5,0.08570977060993556,187703,0.10067231326241945,0.025859600000000003
7,10600292,8.8,0.06645202570431229,41,0.06974369213039035,0.053285360000000004
8,10605978,5.9,0.11589467781321543,90086,0.13957644726651927,0.021167599999999998
9,10727641,7.9,0.07876563990302982,77162,0.08939934987878727,0.03623080000000001
10,10796588,8.9,0.05669029459672023,45,0.056399168245900286,0.057854800000000005
